id	text	label	word
1582285299014463488	@AshNNews Tror du att Putin plötsligt skulle acceptera en förlorad folkomröstning på Krim? Viktigare ändå i det här sammanhanget är, tror du att Musk tror det? Rimligtvis nej. Alltså skulle Ryssland, enligt Musks logik, känna att deras suveränitet hotades och tvingas ta till kärnvapen.	0	suveränitet
1577562183944355840	@Mats97664689 @ChangFrick Obegripligt att regeringen outat oss till Nordpool och aktiebörsen Euronext... Vi borde behålla vår suveränitet och tjäna grova cash på elexport istället.	0	suveränitet
1362775091231260683	@AAHLundgren1 @strandhall @JoarForssell @jimmieakesson Hos godhetsknarkarna och de verklighetsfrånvända på vänstersidan kallas det för kulturberikande.🙄	1	kulturberikande
1574341648078733312	@annieloof Vi är många som förstått att globaliseringen utan gränser gynnar bara dom rika och politiker. Vi i medelklassen blir bara fattigare av den. Hej Italien.	1	globaliseringen
1581940914351575041	"@svtnyheter Och här å nu överger vi vår nationella suveränitet. Allt för att småpojkar förklädda till män ska få leka med dom populära på skolgården. Helt i linje med den masspsykos som heter ""titta inte på mig, jag har inget ansvar""..."	0	suveränitet
1575205633468825600	@hallen_a @FGSixtensson @C_Backstrom Svensk suveränitet råder där.	0	suveränitet
1577744021321138196	@emilstjernholm Kanske pga det beteendet. Obrydd suveränitet.	0	suveränitet
1583740644232921088	@anneramberg Om man som du försvarar alla kriminella som dränerar samhället så ska man sitta still i båten. Hur många miljoner ur statskassan har du dipplat till dej genom överbetalda arvoden?	0	kriminella
1583184699312070662	@AlfCarlsson10 Nej Det är en formell beskrivning av grunden för styret av landet Utmärkt som sådant men ingen kultur Det finns ingen ”svensk kultur” och alltså inget som är hotat	0	svensk kultur
1579526844931796993	"@stefantvitt @JohanScanung @Ludvig_Wi @perteng1 @Nils_Littorin Där lovade Ryssland att ta hand om Ukrainas kärnvapen och godkänna Ukrainas suveränitet om NATO höll sig borta från Ukraina. Sedan finansierades revolt i Ukraina av Amerikanska moguler och CIA. Straxt efter satte man in sin egen ""puppet"" och började skicka NATO trupp till Ukraina"	0	suveränitet
1583735444717867008	@avPublicService @sverigesradio Hoppas min framtida fru kommer gillar mig lika mycket som Public service-människor gör med kriminella	0	kriminella
1578136524876562435	@AntonWinter7 @pwolodarski Nej. Den gör inte det. Den förvillar alla att tro att svenska försvaret glider runt på farfarsfars skidor.   Tips för er som jobbar för DN och aktivt vill förminska Sveriges suveränitet. Följ era läsare från V, C, MP och skapa en flagga för det.	0	suveränitet
1583391046691479557	"@TomasGabrielss1 Vi svenskar har inga problem med att identifiera ""svensk kultur"" ej heller vilka som är svenskar, men eftersom inget är statiskt kan du inte få en ""heltäckande"" definition men du kan få hur många exempel som helst."	0	svensk kultur
1583751046400479232	Skönt för alla där dom röstar för just detta och tycker det är härligt med mångkultur äntligen i Sverige. Hur många vill bo granne med barn som är kriminella? Vilka härliga föräldrar dom måste ha, en dröm för alla töntiga vänster som älskar kaos och krig och död mest. twitter.com/Expressen/stat…	1	kriminella
1583495396441337856	@Budoarstamning Största farhågan är att den blir politiskt söndertuggad istället för att verkligen bli något som håller och uppmuntrar nyfikenhet till svensk kultur.	0	svensk kultur
1583211314486292481	@SwedeInWarsaw @localheroes23 Suck Genpool Så hur skulle din versionshistorik ”svensk kultur” vara hotad? För det är ursprungsfrågan	1	svensk kultur
1583191942409879552	@JustLuai @katherinemzhou Det fascinerande är att hon har bott här i tre år och har tydligen inte lärt sig någonting om landets kultur eller språket, medan du hade YouTube videos på mycket bra svenska typ en kvart efter att ha flyttat hit, som dessutom djupdök i svensk kultur och samhälle!	0	svensk kultur
1583097339434061824	@TigerPax Om du inte jobbat lite utomlands - ett grannland duger, så är du så marinerad i svensk kultur att det är hög risk att du inte ens vet om det, och tror att det är så här överallt.  Och då tex tycker att det här är en smart fråga.	0	svensk kultur
1583766786041794562	@JennyHKjellbom @CarinaSandberg5 Vi har fått nog av förnedringsrånare och andra kriminella utlänningar. Hur många skjutningar nu?	1	kriminella
1364262355757125635	"@jimmieakesson #Kulturrasism mot den mångkulturellt kulturberikande kulturrasen islam.  Vänsterblivna ""antirasister"" menar alltså att det är rimligt att jämföra medfödda egenskaper som hudfärg (eller s.k. ""ras"") med att välja att tro på Aisha-pedofetens hittepå-dravel från 600-talet"	1	kulturberikande
1354351255808782344	@BengtHojer Men är det inte detta som räknas in i det kulturberikande ?	0	kulturberikande
1582308107849371649	Två mycket glädjande delar av regeringsförklaringen: ”Försvaret av Ukrainas frihet och suveränitet är de närmaste årens mest definierande utrikespolitiska uppgifter. [...] Detta inkluderar överföring av mer kvalificerade vapensystem.”	0	suveränitet
1367977685943783424	@MaxDahl2 Är vrålet kulturberikande eller gammeldags Lerumvrål?	1	kulturberikande
1368531984692224000	"@MilenSub40 @Ebbason Känslor?  Är du helt verklighetsfrånvarande?  Mord, våldtäkter, knark och bränder är det nya ""spännande"" ""kulturberikande"" och ""vinsten"" vi ser av den nuvarande regeringens politik.  Nästa val då rycker ni, lita på det!  #sossesvin #svpol #migpol #pkidioter #kalifatpartiet"	1	kulturberikande
1583379065335336960	"@TomasGabrielss1 @PatrikGabriels1 Definitionen av Svensk kultur. Arbetsmoral, hjälpsam, vänta i kö, prata inte i hissen, plikttrogen, midsommar, sekulärt, skinka på jul.  Att du har """" på svensk kultur säger väldigt mkt. Jag slänger in att vi inte hedersmördar våra systrar och döttrar också. Som en brasklapp."	0	svensk kultur
1559088672892456960	@StinaLindegren Att dessa individer känner sig utstötta av samhället beror helt enkelt på massinvandringen från stenålderskulturer som är icke-kompatibla med den västerländska, inget annat. Finns ett skäl till varför MENA:iter och annat kulturberikande slödder är överrepresenterade brottsmässigt	1	kulturberikande
1367207441973334016	@safursey Utvisning lär nog inte ske efter saft &amp; bullar, kan vara farligt för idioten, behåll fanskapet &amp; låt Sverige blomstra i mångfald &amp; kulturberikande	1	kulturberikande
1578455293671145473	@Cornubot Om vi bortser från det tragiska i att Ukraina måste kämpa för sina liv och sin suveränitet så vore det en fröjd att faktiskt få se fler svenska vapen jaga ryssar på en ukrainsk åker, förevigat av drönare. Skatteåterbäring på riktigt!	0	suveränitet
1555561401544056834	@JonssonTorbjrn Hade matpriserna stuckit iväg utan globaliseringen? Svaret är Nej.	0	globaliseringen
1583767415074062336	@Sthlm_D @CarinaSandberg5 Ni har fått nog av förnedringsrånare och kriminella utlänningar så det är helt ok att skrika på en förälder som försöker trösta sitt barn. Logiken hos rasister är mindblowing.	0	kriminella
1580912369403772928	@NobilePicave @rektorhamid Hallå, lite kulturberikande behövs ju	0	kulturberikande
1577435945543995392	@RSorman1 Jag vet i f-n, tycker svensken inte beter sig typiskt svenskt längre, köandet verkar vara ett minne blott, Tala högt i mobil kommunalt är mer vanligt än sällan. En tro på sin suveränitet på arbetet och kräva löner utan att prestera eller ha erfarenhet verkar vara genomgående.	0	suveränitet
1583142561811615744	"@gumman99 @cederberg_erik @JensGanman Enligt ""antirasister"" är dom väll det eftersom dom assimilerar sig till svensk kultur.  Det är därför dom kallar Hanif Bali för husblatte tex"	0	svensk kultur
1583064460310499334	@hanifbali Det är ju globaliseringen som ställer till detta.	0	globaliseringen
1457091474575794183	@MissMonaghan2 Ja Kista är mycket sevärt och kulturberikande	1	kulturberikande
1558412394426208257	@susanne_nystrom Om alla svenskar slutar köra bil och börjar äta veganskt närproducerad mat, hur stor skillnad gör det när industrin och globaliseringen fortfarande pumpar på?	0	globaliseringen
1581162591208243201	@livet_liksom Det blir inte särskilt mycket förändring med denna regering. Kaozet och folkutbytet fortsätter, globaliseringen likaså. Den stora förändringen kom via Palme 1976 och sedan dess har andra tagit upp stafettpinnen i sin iver att byta ut befolkningen.	1	globaliseringen
1583421147953082368	@EkbergMats @svtnyheter Jo. Det är viktigt. För kultureliten. De som anser att vår kultur bara kan förvaltas av högtravande elitister. Tror att det behövs en Parisa för att spränga kulturetablissemanget och skapa en kultur för folket. Vi vill ha kul! Vi vill se svensk kulturs frammarsch! Vi vill festa!	0	svensk kultur
1582684869603516418	@MaxJerneck @arvidahlund @AndersBilling Det betvivlar jag icke. Frågan är kanske hur man viktar den formella, analytiska nivån och den konkreta, realpolitiska nivån. Gör britterna bara ett dåligt bruk av den monetära suveränitet som de till skillnad från euroländerna formellt har? Komplex maktteoretisk fråga tycker jag	0	suveränitet
1583723562052960257	@LasseBus Hela vänsteretablissemanget har någon sorts ständigt förlåtande och osunda känslor för kriminella.	0	kriminella
1570402476515364866	@kungatungan Och så funderar vänsteridioter varför rasismen ökar i landet! Här har vi en klassik kulturberikande, fårskändande asshole, som är ett levande bevis för att något är fel i huvudet på många av dom där.	1	kulturberikande
1583293896804929536	@KarlPihlblad @TigerPax Visst är det så. Spendera lite mer än en vecka utomlands - och då inte endast på ett all inclusive-hotell - och vad som är svensk kultur, de värderingar och vanor man själv är uppvuxen med, blir så uppenbara att denna fråga förefaller sig som riktigt korkad.	0	svensk kultur
1576589401026486273	vi är en grupp människor som ska veta vad du har i kikaren. Vi är solitära och genuina med suveränitet och har fullkoll på varandra och därför ligger du jävligt risigt till i Alla mot En	0	suveränitet
1582713605795241986	@JohanIngero Ja, om man gillar överstatlighet och vill undergräva Sveriges suveränitet. Detta kommer mest andra länders försvarsindustri och inte Sveriges. EU bör inte integreras mer på försvarsområdet. Låt allt det skötas via NATO.	0	suveränitet
1557306238316298243	@Pajenoriginal Detta är kulturberikande och botemedlet heter AfS!	1	kulturberikande
1578363112738127873	@felstavatt som partiet har som vi uppskattar. Jag tycker skattemedel ska prioriteras på svenska intressen, jag vill se ökad nationell suveränitet, jag tycker vi ska få valuta för skattepengarna i form av ett bra o genomtänkt socialförsäkringssystem, jag avskyr id-pol och står för  &gt;&gt;	0	suveränitet
1391686586828476416	"@Sverigebilden72 @FrisktVagat Sådant händer inte i Sverige 🤡 Så länge den Socialdemokratiska eller Miljöpartistiska partitoppen inte drabbas är det 'fake news'. Drabbas de så är förövarna högerextremister. Det är inte ""flyktingarnas"" fel. Indoktrinerade vänsteraktivister ser detta som kulturberikande 👹"	1	kulturberikande
1383391430874320899	"@DamnedNewSweden Denna ""konst"" finns överallt numera. Tänk så fint här var efter vägen förr, nu är det bara skräp så långt ögat ser. Vissa rastplatser går inte att stanna på, nersmetat med skit och skräp överallt. Det som kallas kulturberikande av vissa. :-("	0	kulturberikande
1554746391053877248	@UlfDahlen @Ajin66 @OkandSoldat Om du behöver välja mellan Nordkorea eller Sydkorea, vilket land skulle du helst bo i? Bara för att förstå om du är redo att avstå från globaliseringens fördelar? Att globaliseringen har nackdelar håller jag med om, men man måste sätta dessa i ett sammanhang.	0	globaliseringen
1583426196565790721	@GStrand45 @KojakGab Instämmer! Bevara svensk suveränitet och vår demokrati - NATO ut ur Sverige!! Sverige ut ur NATO/EU/FN!!!	1	suveränitet
1582716461092466689	@leifpettetsson @GreiderDD Olof Palme,en landsförrädare, narcissist och fadern till svensk globalism och raserandet av sveriges suveränitet. Grundade för FNs bestämmande över Sverige.Det vårdslösa slösandet med svenska folkets pengar för egen vinnings skull.Nej du,den mannen minns jag med fasa.	1	suveränitet
1583138109075910656	@TomasGabrielss1 Förstår inte varför diskussion om svensk kultur blivit så politiserad. Norsk kultur, finsk kultur, svensk kultur. Klart den finns. Känns som vänstern ska nedvärdera svensk kultur i och sverigevännerna gör det motsatta. Trist och ointressant diskussion.	0	svensk kultur
1583784272162590722	@thecarashow @SvenPernils @anderslindberg Att stanna kunderna gör lite när kunderna fortfarande kommer köpa och använda trots förbud.  För att komma åt problemet med att det är kriminella som producerar och säljer narkotika bör vi se till att konsumenterna har lagliga aktörer att vända sig till.	0	kriminella
1366440675915558920	@BengtHojer Den kulturberikande massinvandring fr MENA, tacka Rödgröna sörjan &amp; Fredrik Reinfeldt	1	kulturberikande
1582846592805392384	^^ ser sig som svensk i de fall de växt upp med enbart svensk kultur och enbart svenska språket. Många som inte med svenska språket och svensk kulter o pratar dålig svenska hävdar att de är svenskar fast allt de gör och säger är ex arabiskt! Det är här folkgrupper kommer in.^^	1	svensk kultur
1580804430403756033	@janneikarlsson Vördnad handlar om erkännande av suveränitet och storhet. Om Gud är suverän i kunskap och visdom, vore det rent dåraktigt att inte underkasta sig honom. Jesus själv tjänade mänskligheten för att rädda oss - då är det inte märkligt att vi vill tjäna honom.	0	suveränitet
1561273205431599104	@PlainviewLegacy De vet garanterat inget om World economic forum och globaliseringen nej..man förstår gång på gång hur Hitler fick med så många. Fick med sitt folk.	1	globaliseringen
1583764431900930048	@MHVerhan @Lockedout66 @svtnyheter Jag vet, det är därför det inte finns någon respekt för polisen hos kriminella	0	kriminella
1578095861812297738	@FilosofenNils @nimagap Men globalism leder till fred, det vi ser nu, d v s att länder förlorar sin suveränitet. Nu misstänker jag tyvärr SD om detta också, att de går fejk ärenden som de kovänt i ödesfrågor. Jag har lämnat. Men här skjuts inga människor. Finns inga jäkla rasisternazister. Trams.	1	suveränitet
1583758524915494920	"@einaraskestad @Kallifatides Han glömmer bort alla invandrare/flyktingar som bor i utsatta områden som också är förbannade på flatheten i behandlingen av kriminella. Som vill ha hårdare tag och bo tryggare. Men han tänkte väl inte på det eller bryr han sig inte om dem? Han som är så ""god""!?"	0	kriminella
1583720662438359042	@svtnyheter Tror polisen har ganska bra koll på ”buset” och rimligtvis är det dessa poliser kommer visitera. Att de ska trycka upp tanter och gubbar mot väggen är inte trovärdigt . Har man agerat ”slapptask” mot kriminella i 8 år så krävs det kraftfulla åtgärder, enkelt !	0	kriminella
1583738254960242688	@katjanouch Lagstiftningen i Sverige måste ändras. Nya kriminella kräver nya lagar!	0	kriminella
1583790952682262528	@mattiasvepsa Åh nej stackars kriminella som misstror mer… 🥺 Vem fan bryr sig!!	0	kriminella
1580265350612254720	Vad säger du @bjornsoder om det ökade EU-inflytandet idag? Du verkar ha ändrat dig om det mesta gällande svensk suveränitet sedan du kom in i den politiska värmen.  dn.se/debatt/replike…	1	suveränitet
1582823444340539393	@VonMieuhlbagge Är inte kristendomen en utländsk religion? Du tror kanske att Jesus var från Borlänge? Är hamburgare utländsk kultur? Du trodde den uppfanns i Örebro? Är amerikanska filmer svensk kultur? Två miljoner av tio är samma som ”fullt”? Du verkar faktiskt vara full!	0	svensk kultur
1583799585600069632	@B92158037 Bidrag är till för de kriminella, så är det inte i andra länder beroende på att skatteavdrag är deras bidrag vilket är en mer logisk hantering och att föredra för  både befolkning och dess regering. Kolossen Sverige måste bantas ner.	0	kriminella
1555975625143377927	@halliaz2 @mDividends Inflation är väldigt svårt att styra (och förutse). Förväntningar, externa chocker, krig, ökad penningmängd osv. Och håller med, det som drivit ner räntor och i sin tur inflation i de flesta utvecklade västländer senaste 20 åren är globaliseringen.	0	globaliseringen
1583619219304124418	@bossemicro @ElofJordache Så klok tanke.   Med en gång någon säger ”svensk kultur” vet jag att något är rasistiskt.	0	svensk kultur
1583806215381225472	@prupplund Tänkte mer på att inskränka de kriminella underårigas föräldrars frihet tills de tar ansvar för sina barn.	0	kriminella
1573009448570081280	@sofius @dunnowhythou Att tro att Ringhals som rent tekniks är passé och tillika ägs numera av Tyskland är  är lösningen är naivt. Med efterklokskapen kranka blekhet kan noteras attdet funnits en naivitet i att globaliseringen vadEU  skulle rädda oss utan att behöva ha redundans i sytemmet	0	globaliseringen
1583035147968221184	"Öppen fråga till allmänheten.  Vad anser du vara ""svensk kultur""? Och förklara gärna varför."	0	svensk kultur
1583008458353258496	@skogshuldran1 spreaker.com/user/10042798/… Individuell suveränitet är det enda självstyre som fungerar. Allt annat är diktatur. Dem bedragit mänskligheten	0	suveränitet
1423008438037143555	@GPDebatt För välutbildade svenskar kommer det bli allt mer lockande att emigrera. Dels pga högre bruttolön i vissa länder, men också pga kommande skattehöjningar för att finansiera Sveriges kulturberikande bidragsmigranter. Och för att slippa spännande skjutningar/sprängningar etc #svpol	1	kulturberikande
1394497061547134977	@ingridcarlqvist @wordpressdotcom Nej, våld är inget kulturberikande	2	kulturberikande
1583761472748138497	@anderslindberg Men dem som bor där, skjuter inte, spränger inte mördar, våldtar, herregud, du tycker om dessa kriminella handlingar, inte ett ljud om flickan 9 år skadad, du är ond	0	kriminella
1556694500227031046	@Fnordspotting Nä, jag är inte som Johan Norberg (som låter exakt som en av de där liberalerna precis före WW1 som sade att globaliseringen gjort krig omöjligt och onödigt). Men det går inte att komma ifrån att 1800-talets stadsarkitektur och stadsplanering uppnådde perfektion.	0	globaliseringen
1423649093067415553	Kvinna död efter fall från höghus i Malmö. Verkar vara Damfrigården som är ett äldreboende. Tror jag inte är kulturberikande balkongfall. Olycka eller självmord? Tragiskt. svt.se/nyheter/lokalt… via @svtnyheter	1	kulturberikande
1582100033482084354	Kommer Sveriges politiker lämna ifrån sig vår suveränitet till WHO? Är det ens laglig gällande vår grundlag? All makt utgår från folket? @moderaterna @sdriks @kdriks @liberalerna @Aftonbladet @Expressen @dagensindustri @Juristtidningen twitter.com/BernieSpoffort…	1	suveränitet
1580524850199740416	@ingenharfrikort @lars_eldh Kan någon nämna något, som mångkulturen och globaliseringen har förbättrat i Sverige?	1	globaliseringen
1582297403129929728	Finns pengar att tjäna på globaliseringen, äger man havet äger man allt. twitter.com/Splash_247/sta…	0	globaliseringen
1583791607995715584	@kwasbeb Det sjuka är att jag vet ju sen gammalt att de kör Nikon i kamerorna. Varje gång jag kör förbi en så tänker min kriminella lillhjärna att ”undrar hur svårt det skulle vara att plocka ut en sån”.   Jag tänker att det kanske finns fler som tänker så.	0	kriminella
1583384434610688000	@TomasGabrielss1 Det ingår så vitt jag vet inte i svensk kultur att könsstympa eller att tvinga flickor att vara religiösa reklampelare ute på stan.  I kvinnosyn finns det bråddjupa skillnader.  Jag och frugan går ut på krogen någon gång i månaden ser bara män från andra kulturer inga kvinnor.	0	svensk kultur
1583732546332131328	@svtnyheter Bra början. Finns ingen anledning att kriminella utlänningar skall vistas i Sverige. Men hur utvisar man utlänningar med svenskt medborgarskap. Det är nästa nöt att knäcka.	0	kriminella
1583038841459707905	@maloninoni @VonMieuhlbagge Det finns ingen svensk kultur, inget som är svenskt och inga svenskar. Ja förutom dom då som inte är svenskar och åker tunnelbana i Scarfholm, dom är svenskar!🤷🏻🫶🏽	0	svensk kultur
1583030621919924224	@KentEklund Är värderingar som dessa förenliga med svensk kultur!? https://t.co/uapfWSUfET	0	svensk kultur
1579368473116913664	@Ivarpi Att det vi kallar för demokrati aldrig riktigt fungerat som vi trott. Hur pengar styr världen istället för drivet att göra den bättre för alla. Särskilt tydligt nu med WEF och globaliseringen. Det är inga folkvalda som styr det som sker nu. Det borde man prata mer om.	1	globaliseringen
1583001593506504705	@FredrikStangel @heterhonhanna nu är ju kanske inte en svensk kultur kanon för alla Fredrik...	0	svensk kultur
1583725513444823040	@BergendalMalin @svtnyheter Det går att vattna ur det begreppet så att det inte blir meningsfullt, men meningen måste vara att det kan användas på ett sätt som kan gallra ut olämpliga personer som skulle bli en belastning för samhället och hindra tillväxt av kriminella miljöer.	0	kriminella
1561312550976987136	@wgalusso @susannasilfver Håller med i mycket men sedan blev socialisterna glada i globaliseringen, EU , belasta välfärden, kompisar med MP etc	1	globaliseringen
1578281679927517185	@nalfager @einaraskestad @BirgerNygard Jag är nationalist av n orsak. Jag vill se ökad suveränitet i varje område. Orsaken; när saker skiter sig så är det bara VI som är intresserade av VÅRT väl. Därför ska vi ha en bra o stark egen styrka så vi klarar stå på våra ben, det oavsett om det gäller försvar,  &gt;&gt;	0	suveränitet
1379819391857082369	@hellgrenmarie Det brinner någonstans varje dag numera, är väl det vissa kallar kulturberikande OJ !  Fel det har alltid varit såhär. Är så trött på flatheten i detta land	1	kulturberikande
1583598218231021568	@granqvistmarta Varför ska man gifta sig? Kan man inte som i svensk kultur bara kn_lla runt o se vad som händer?	0	svensk kultur
1583496377254174720	@shuumatsuMe @jimmyeriksen7 Tror du ryssarna respekterar vår suveränitet om vi låter bli Nato?	0	suveränitet
1568602166478405632	@AgnesWold @liberalerna Ja, tänk vad globaliseringen ställer till med. Våran CO2 hamnar i Indien o vi får Ìndiens CO2.	0	globaliseringen
1428422766978547727	@CarlMelin Det du här hänvisar till som orimligt är i vissa områden i vårt land redan vardags bruk, med det stora skillnaden att det då kallas för kulturberikande.	1	kulturberikande
1583755451639832576	@PerErikJohanss8 Kulturyttringar som finns i Sverige är inte det samma som en homogen svensk kultur 🙂 Dessutom är allt som alla räknar upp, som finns i Sverige, utmärkta exempel på att inget hot finns!	0	svensk kultur
1571470944169771011	@xnydamn Det var så nationalismen skapades och fördes på invånare på 1800-talet. Och det är det som nu sker med globaliseringen.  Skillnaden är att då var det i maktens intresse, idag finns mkt makt hos de nationella intressena, och politiker försöker ta poäng på att främja sin nation.	1	globaliseringen
1583757504588107777	@ChangFrick Den mest logiska förklaringen är att de lättrörliga kriminella grupper som normalt stjäl och snattar som upptäckt att det finns kameror värda ett par tusen lätt åtkomliga och med liten risk.	0	kriminella
1562825718819868674	@jarlragnarviki2 @bolund Vad fasen menar du med globalisterna? Det är ju för att tygla globaliseringen och den våldsamma exploatering som sker av naturen - som regel av stora företag och skurkstater - som är en av klimatkampens viktigaste dimensioner. Jag är rädd att Du totalt missuppfattat läget.	0	globaliseringen
1579068724627193856	@Berserker_1995 @Badnotice @postsjuan @JulietEchopapaa Skulle fråga honom vilka andra länder ska ha sin suveränitet begränsad på Putins villor. Sverige också? Om inte, varför Ukraina?	0	suveränitet
1583735538573451264	@TimorTalash Varför är det inte tullpersonal på Öresundsbron 24x7? Detta faktum känner alla kriminella till, så de fraktar rimligen allt känsligt mellan 03:00-05:00.	0	kriminella
1583079520139358209	@HistorySami @TigerPax Det som jag skrev som svensk kultur gäller kanske inte riktigt idag. Idag har vi många människor som ifrågasätter det som de flesta förr ansåg som självklart. Solidariteten tex, har svenskarna till viss del blivit mer själviska? Hur är det med ärligheten?	0	svensk kultur
1353290421338836994	@Hanikranen Den nya kulturberikande grenen som MENA-trashet nu ägnar sig åt. Gravstensvältning, pojkgruppvåldtäkter, förnedringsrån, gruppvåldtäkter på svenska tjejer och balkongflygningar av den egna sorten är inte tillräckligt längre	1	kulturberikande
1578813494061043714	@RothLindberg @lazerdays @AgnesWold Men han lovade väl ändå inte att lägga sig platt på rygg och ge upp Ukrainas suveränitet, som Ryssland fö garanterade i Budapestuppgörelsen. Hur du drar dina slutsatser är ganska uppenbart.	0	suveränitet
1583343044262506496	@TomasGabrielss1 @localheroes23 Gå till kurder, turkar, italienare osv och säg åt dom att de inte har nån nationell kultur och se hur seriöst de tar dig. Alla folk har en kultur och det ändras inte för att du vägrar kalla kultur utövad av svenskar för svensk kultur.	0	svensk kultur
1583431130619219968	@TomasGabrielss1 Jag tycker bilden beskriver svensk kultur. + de andra noterade kulturyttringarna.  twitter.com/lomberguv/stat…	0	svensk kultur
1583760856353230848	@AndersWester1 @SverigeGurun @anneramberg Så utvisningar och fängelse löser problemen? Eftersom invandrarna är kriminella så kommer allt bli mycket bättre om de utvisas eller får sitta i fängelse. Alla som sitter i fängelse, när de kommer ut så ska de alltså ha lugnat ner sig? Eller ska alla sitta inne hela livet?	0	kriminella
1583810174942203905	@RichardJomshof En liten 12 årig flicka blir kidnappad, torterad, tatuerad, våldtagen, knivhuggen över hela kroppen, styckad av kriminella illegalt invandrade och utvisningsdömda araber. Polisen har inget känt motiv (rasistiska hat mot vita fransmän?) Men vi skall inte prata om detta enl. ETC?	0	kriminella
1573047063054614532	Vilket är vad den sk globaliseringen handlar om, att göra nationalstaten maktlös och föra över Makten till en global Elitklubb	1	globaliseringen
1583384193018392577	@gonietzsche Påståendet om hotet mot ”svensk kultur” kom ju i diskussioner om invandring så jag undrade då vad det var och hur det var hotat Rätt många andra inlägg har ju svar men har dom inget att komma med så kan det ju utebli 🙂	0	svensk kultur
1537949491747115008	@AnnaBelle_Erics @adamcwejman @GoteborgsPosten Jag håller helt med. Jag tycker för övrigt att det skulle vara utmärkt och väldigt kulturberikande om vi instiftade slöjtvång över kvinnorna på studentflak samt att förbjuda den att den svenska flaggan brukas under firandet. Den kan ersättas med en ISIL eller al-Qaeda flagga.	1	kulturberikande
1582803447912763392	@KristerThelin @TobiasBillstrom Inte oväntat vänder du dig mot Palestinas självbestämmande, frihet och suveränitet. Återkallande av erkännandet av stat blir således ett straff för Gazas vägran att vara ett fogligt getto...	0	suveränitet
1579752504572932096	@Nils_Littorin Menar du fredsförhandlingar av typen hur stort krigsskadestånd Ryssland ska betala, hur fort de kan dra tillbaka alla sina trupper och när de kan skriva på dokument som säkerställer HELA Ukrainas suveränitet? Eller menar du Putinförhandlingar?	0	suveränitet
1583512748213735425	@NathanHamelberg Jag skulle gärna se de där undersökningarna anpassade till svensk kultur. Här kan man inte gärna vara öppet emot bruna grannar. Sök istället svensk rasism mha frågor av typen: Utgör muslimsk invandring ett hot mot judar? Ökar kvinnors utsatthet av invandring från MENA?	1	svensk kultur
1581271198088187904	@annieloof Detta är vad demokrati är - eller vill du avskaffa demokratin här i Sverige, där du kan få in din globaliseringen av WEFs agenda..?	1	globaliseringen
1583733156339142656	Inga fördömande från Jimmie Åkesson, Ulf Kristersson; Ebba Busch eller Johan Perhson. Inte en kommentar om dessa  kriminella etniska svenskar. Hade de hetat Abdi &amp; Mohammed hade de skrikit sig hesa. Nu är det deras egna väljare - locket på  expressen.se/nyheter/krim/t… #svpol #krimpol	0	kriminella
1582004557147619328	@moderaterna Ta bort förslaget på att få tvångsinjicera som WHO vill och deras powergrab av suveränitet. Prata med Bilderberger och säga att de går inte. Ej heller några CO2 tracers eller Social Credit. och elbilar..vet alla hur man tar fram batterierna??? upp till 300 tunnor olja behövs.	1	suveränitet
1577366082372911121	@jennymaria Det här ska bli roligt, kan du beskriva på vilket sätt du har rätten att sätta en etikett på en annan person, för att denne ifrågasätter ett vaccin? Finns idag inget som visar på sprutans effektivitet och suveränitet, tvärtom faktiskt...Elsa står för sunt förnuft.	0	suveränitet
1582760453934940160	Anmäl dig via länken nedan👇👇👇  🚩Har globaliseringen mattats av? 🚩Hur globala är värdekedjorna? 🚩Sätter politiken käppar i hjulen? 🚩Vad händer i spåren av Ukraina? 🚩Är Kina framtidens fabrik? 🚩Hur går det för Sverige?  @JohanForssell @anderslindberg @AnnaHallberg_ twitter.com/arenaide/statu…	0	globaliseringen
1583791511296036864	@emeliexastris Där är jag beredd att inte hålla med helt. Jag tycker min sambo är en riktig läckerbit. Kan inte klandra folk för att lägga ett extra öga.   Håller endå med om att visa respekt. Vad det innebär rent socialt har ju försvunnit tack vare rädslan för att prata om svensk kultur imo	0	svensk kultur
1552218321281581058	"@CarlSchlyter @Axdorff I ett större perspektiv ser jag det som ett av problemen med globaliseringen. Vi har gjort oss beroende av ""billigt skräp"" från ex Kina. Dyrare segment är mycket marketing... Ofta samma komponenter. Återkommer med en bild strax som exemplifierar vad jag menar."	0	globaliseringen
1387288119012216840	Kompetens i att fuska - är det också kulturberikande @socialdemokrat ? friatider.se/syrier-fuskar-…	1	kulturberikande
1583746343570673665	@Latens_Verax @Muslipusli30 @Sysenpysen @svtnyheter Typiskt svar av SD-anhängare när de tillfrågas om vad svensk kultur är! Ni KAN inte svara!	0	svensk kultur
1353373470478856195	@JKrilon @mediak12 Det nya kulturberikande Sverige som importerade bankomatflyktingar bidrar med, har svårt att tro annat, tyvärr	1	kulturberikande
1576670284098072576	@sigriddiana Ingen suveränitet finns överförd. Alla viktiga NATO beslut bygger på enighet och att respektive medlemstat bekräftar beslut i sina parlament.	0	suveränitet
1583090331184029701	"@StarkeNyman Om det inte går att svara på, varför är då ""svensk kultur"" så viktig att försvara och upprätthålla för vissa människor?"	0	svensk kultur
1581683932956794880	@Existenzse Kanske dags för grannländer beef up och tala om att Ukrainas suveränitet skall försvaras . https://t.co/BqzN7yrMH5	0	suveränitet
